sent,word_num,word_len,word,orig,ent_type,pos1,pos2,pos3,係り受け,木の深さ
考える技術としての統計学 生活・ビジネス・投資に生かす (NHKブックス),18,3,NHK,NHK,,名詞,固有名詞,一般,[],1
考える技術としての統計学 生活・ビジネス・投資に生かす (NHKブックス),18,4,ブックス,ブックス,,名詞,普通名詞,一般,[],1
考える技術としての統計学 生活・ビジネス・投資に生かす (NHKブックス),18,1,),）,,補助記号,括弧閉,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,2,なぜ,何故,,副詞,,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,2,経済,経済,,名詞,普通名詞,一般,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,2,予測,予測,,名詞,普通名詞,サ変可能,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,1,は,は,,助詞,係助詞,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,4,間違える,間違う,,動詞,非自立可能,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,1,の,の,,助詞,準体助詞,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,1,か,か,,助詞,終助詞,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,1,?,？,,補助記号,句点,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,3,---,ー,,補助記号,一般,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,2,科学,科学,,名詞,普通名詞,サ変可能,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,1,で,で,,助詞,格助詞,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,4,問い直す,問い直す,,動詞,一般,,[],1
なぜ経済予測は間違えるのか?---科学で問い直す経済学,13,3,経済学,経済学,,名詞,普通名詞,一般,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,7,インタフェース,インターフェース,,名詞,普通名詞,一般,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,4,デザイン,デザイン,,名詞,普通名詞,サ変可能,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,1,の,の,,助詞,格助詞,,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,2,実践,実践,,名詞,普通名詞,サ変可能,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,2,教室,教室,,名詞,普通名詞,一般,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,1,―,―,,補助記号,一般,,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,2,優れ,優れる,,動詞,一般,,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,1,た,た,,助動詞,,,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,7,ユーザビリティ,ユーザビリティー,,名詞,普通名詞,一般,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,1,を,を,,助詞,格助詞,,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,2,実現,実現,,名詞,普通名詞,サ変可能,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,2,する,為る,,動詞,非自立可能,,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,4,アイデア,アイディア,,名詞,普通名詞,一般,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,1,と,と,,助詞,格助詞,,[],1
インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック,15,5,テクニック,テクニック,,名詞,普通名詞,一般,[],1
「やさしさ」という技術,7,1,「,「,,補助記号,括弧開,,[],1
「やさしさ」という技術,7,3,やさし,優しい,,形容詞,一般,,[],1
「やさしさ」という技術,7,1,さ,さ,,接尾辞,名詞的,一般,[],1
「やさしさ」という技術,7,1,」,」,,補助記号,括弧閉,,[],1
「やさしさ」という技術,7,1,と,と,,助詞,格助詞,,[],1
「やさしさ」という技術,7,2,いう,言う,,動詞,一般,,[],1
「やさしさ」という技術,7,2,技術,技術,,名詞,普通名詞,一般,[],1
奴隷のしつけ方,4,2,奴隷,奴隷,,名詞,普通名詞,一般,[],1
奴隷のしつけ方,4,1,の,の,,助詞,格助詞,,[],1
奴隷のしつけ方,4,3,しつけ,仕付ける,,動詞,一般,,[],1
奴隷のしつけ方,4,1,方,方,,接尾辞,名詞的,一般,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,4,はじめて,初めて,,副詞,,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,の,の,,助詞,格助詞,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,2,政治,政治,,名詞,普通名詞,一般,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,2,哲学,哲学,,名詞,普通名詞,一般,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,―,―,,補助記号,一般,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,―,―,,補助記号,一般,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,「,「,,補助記号,括弧開,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,2,正し,正しい,,形容詞,一般,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,さ,さ,,接尾辞,名詞的,一般,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,」,」,,補助記号,括弧閉,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,を,を,,助詞,格助詞,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,3,めぐる,巡る,,動詞,一般,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,2,23,23,,名詞,数詞,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,の,の,,助詞,格助詞,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,2,問い,問い,,名詞,普通名詞,一般,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,(,（,,補助記号,括弧開,,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,3,講談社,講談社,,名詞,固有名詞,一般,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,2,現代,現代,,名詞,普通名詞,副詞可能,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,2,新書,新書,,名詞,普通名詞,一般,[],1
はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書),20,1,),）,,補助記号,括弧閉,,[],1
自殺論 (中公文庫),6,2,自殺,自殺,,名詞,普通名詞,サ変可能,[],1
自殺論 (中公文庫),6,1,論,論,,名詞,普通名詞,一般,[],1
自殺論 (中公文庫),6,1,(,（,,補助記号,括弧開,,[],1
自殺論 (中公文庫),6,2,中公,中公,,名詞,固有名詞,一般,[],1
自殺論 (中公文庫),6,2,文庫,文庫,,名詞,普通名詞,一般,[],1
自殺論 (中公文庫),6,1,),）,,補助記号,括弧閉,,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,7,アクセンチュア,アクセンチュア,,名詞,固有名詞,一般,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,1,の,の,,助詞,格助詞,,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,9,プロフェッショナル,プロフェッショナル,,名詞,普通名詞,形状詞可能,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,1,が,が,,助詞,格助詞,,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,3,教える,教える,,動詞,一般,,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,3,データ,データ,,名詞,普通名詞,一般,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,1,・,・,,補助記号,一般,,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,7,アナリティクス,アナリティクス,,名詞,普通名詞,一般,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,2,実践,実践,,名詞,普通名詞,サ変可能,[],1
アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座,10,2,講座,講座,,名詞,普通名詞,一般,[],1
武器としてのデータ分析力,7,2,武器,武器,,名詞,普通名詞,一般,[],1
武器としてのデータ分析力,7,1,と,と,,助詞,格助詞,,[],1
武器としてのデータ分析力,7,1,し,為る,,動詞,非自立可能,,[],1
武器としてのデータ分析力,7,1,て,て,,助詞,接続助詞,,[],1
武器としてのデータ分析力,7,1,の,の,,助詞,格助詞,,[],1
武器としてのデータ分析力,7,3,データ,データ,,名詞,普通名詞,一般,[],1
武器としてのデータ分析力,7,3,分析力,分析力,,名詞,普通名詞,一般,[],1
差別感情の哲学 (講談社学術文庫),9,2,差別,差別,,名詞,普通名詞,サ変可能,[],1
差別感情の哲学 (講談社学術文庫),9,2,感情,感情,,名詞,普通名詞,一般,[],1
差別感情の哲学 (講談社学術文庫),9,1,の,の,,助詞,格助詞,,[],1
差別感情の哲学 (講談社学術文庫),9,2,哲学,哲学,,名詞,普通名詞,一般,[],1
差別感情の哲学 (講談社学術文庫),9,1,(,（,,補助記号,括弧開,,[],1
差別感情の哲学 (講談社学術文庫),9,3,講談社,講談社,,名詞,固有名詞,一般,[],1
差別感情の哲学 (講談社学術文庫),9,2,学術,学術,,名詞,普通名詞,一般,[],1
差別感情の哲学 (講談社学術文庫),9,2,文庫,文庫,,名詞,普通名詞,一般,[],1
差別感情の哲学 (講談社学術文庫),9,1,),）,,補助記号,括弧閉,,[],1
寄生虫なき病,4,2,寄生,寄生,,名詞,普通名詞,サ変可能,[],1
寄生虫なき病,4,1,虫,虫,,名詞,普通名詞,一般,[],1
寄生虫なき病,4,2,なき,無い,,形容詞,非自立可能,,[],1
寄生虫なき病,4,1,病,病,,名詞,普通名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,2,集合,集合,,名詞,普通名詞,サ変可能,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,知,知,,名詞,普通名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,と,と,,助詞,格助詞,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,は,は,,助詞,係助詞,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,何,何,,代名詞,,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,か,か,,助詞,副助詞,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,-,-,,補助記号,一般,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,3,ネット,ネット,,名詞,普通名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,2,時代,時代,,名詞,普通名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,の,の,,助詞,格助詞,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,「,「,,補助記号,括弧開,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,知,知,,名詞,普通名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,」,」,,補助記号,括弧閉,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,の,の,,助詞,格助詞,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,3,ゆくえ,行方,,名詞,普通名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,(,（,,補助記号,括弧開,,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,2,中公,中公,,名詞,固有名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,2,新書,新書,,名詞,普通名詞,一般,[],1
集合知とは何か - ネット時代の「知」のゆくえ (中公新書),19,1,),）,,補助記号,括弧閉,,[],1
夜の経済学,3,1,夜,夜,,名詞,普通名詞,副詞可能,[],1
夜の経済学,3,1,の,の,,助詞,格助詞,,[],1
夜の経済学,3,3,経済学,経済学,,名詞,普通名詞,一般,[],1
10万年の未来地球史,5,3,10万,100000,,名詞,数詞,,[],1
10万年の未来地球史,5,1,年,年,,名詞,普通名詞,助数詞可能,[],1
10万年の未来地球史,5,1,の,の,,助詞,格助詞,,[],1
10万年の未来地球史,5,2,未来,未来,,名詞,普通名詞,一般,[],1
10万年の未来地球史,5,3,地球史,地球史,,名詞,普通名詞,一般,[],1
チューリング: 情報時代のパイオニア,6,6,チューリング,チューリング,,名詞,固有名詞,人名,[],1
チューリング: 情報時代のパイオニア,6,1,:,：,,補助記号,一般,,[],1
